Rank,Stock,Ticker,Type,Quantity,Market Value,% Portfolio,Previous % Portfolio,Change,% Change,Change Type,% Ownership,Sector,Source Type,Source Date,Avg Price
9149,READY CAPITAL CORP,RC,CALL,47400.0,636000.0,0.000155769,0.0,32300.0,213.907285,ADDITION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9150,FIDELITY MSCI COMM SERVICES IND ETF,FCOM,N/A,12902.0,636000.0,0.000155769,N/A,12902.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,49.32
9151,PROSHARES S&P 500 DIVIDEND ARISTOCRATS E,NOBL,N/A,7377.0,636000.0,0.000155769,N/A,7377.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,86.26
9152,NEW AGE BEVERAGES CORP,NBEV,CALL,222500.0,636000.0,0.000155769,0.0001,78900.0,54.94429,ADDITION,N/A,CONSUMER STAPLES,13F,03/31/2021,N/A
9153,TEEKAY TANKERS LTD,TNK,N/A,45651.0,635000.0,0.000155524,0.0003,-70654.0,-60.748893,REDUCTION,0.1572623,TRANSPORTS,13F,03/31/2021,118.72
9154,LITTELFUSE INC.,LFUS,PUT,2400.0,635000.0,0.000155524,N/A,2400.0,N/A,NEW,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9155,HIGH YIELD ETF,HYLD,N/A,19561.0,635000.0,0.000155524,0.0001,6508.0,49.85827,ADDITION,NO DATA,FINANCE,13F,03/31/2021,30.0577
9156,APTOSE BIOSCIENCES INC,APTO,CALL,106300.0,635000.0,0.000155524,0.0001,45700.0,75.412541,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9157,RESONANT INC,RESN,PUT,149800.0,635000.0,0.000155524,0.0001,75500.0,101.615074,ADDITION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9158,KADMON HOLDINGS INC,KDMN,CALL,163300.0,635000.0,0.000155524,0.0001,111900.0,217.70428,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9159,BOK FINANCIAL CORP,BOKF,CALL,7100.0,634000.0,0.000155279,0.0002,-3200.0,-31.067961,REDUCTION,N/A,FINANCE,13F,03/31/2021,N/A
9160,SPDR PORTFOLIO S&P 500 ETF,SPLG,CALL,13600.0,634000.0,0.000155279,N/A,13600.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9161,LIBERTY MEDIA CORP SERIES A,FWONA,PUT,16600.0,634000.0,0.000155279,N/A,16600.0,N/A,NEW,N/A,COMMUNICATIONS,13F,03/31/2021,N/A
9162,WISDOMTREE INTERNATIONAL LARGECAP DIVIDEND FUND,DOL,N/A,13376.0,633000.0,0.000155034,0.0001,3874.0,40.770364,ADDITION,NO DATA,FINANCE,13F,03/31/2021,42.6983
9163,CORBUS PHARMACEUTICALS HOLDINGS INC,CRBP,CALL,321200.0,633000.0,0.000155034,0.0001,164400.0,104.846939,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9164,JPMORGAN BETABUILDERS DEVELOPED ASIA EX-,BBAX,N/A,11145.0,633000.0,0.000155034,0.0004,-20391.5,-64.659997,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,54.12
9165,ISHARES MSCI SOUTH AFRICA INDEX FUND,EZA,CALL,12800.0,632000.0,0.000154789,0.0001,6700.0,109.836066,ADDITION,NO DATA,FINANCE,13F,03/31/2021,N/A
9166,GLATFELTER CORP,GLT,N/A,36844.0,632000.0,0.000154789,N/A,36844.0,N/A,NEW,0.0830421,MATERIALS,13F,03/31/2021,17.15
9167,ENPRO INDUSTRIES INC,NPO,PUT,7400.0,631000.0,0.000154544,N/A,7400.0,N/A,NEW,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9168,SELECTIVE INSURANCE GROUP INC.,SIGI,CALL,8700.0,631000.0,0.000154544,N/A,8700.0,N/A,NEW,N/A,FINANCE,13F,03/31/2021,N/A
9169,LPL FINANCIAL HOLDINGS INC,LPLA,N/A,4440.0,631000.0,0.000154544,0.0013,-44921.0,-91.005044,REDUCTION,0.0055569,FINANCE,13F,03/31/2021,101.11
9170,HUAMI CORP,ZEPP,PUT,58600.0,631000.0,0.000154544,0.0001,20000.0,51.813472,ADDITION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9171,ANGION BIOMEDICA CORP,ANGN,N/A,34956.0,631000.0,0.000154544,N/A,34956.0,N/A,NEW,0.1214589, ,13F,03/31/2021,18.07
9172,KAISER ALUMINUM CORP,KALU,PUT,5700.0,630000.0,0.000154299,N/A,5700.0,N/A,NEW,N/A,MATERIALS,13F,03/31/2021,N/A
9173,BRISTOW GROUP INC,VTOL,N/A,24348.0,630000.0,0.000154299,N/A,24348.0,N/A,NEW,0.0819509,TRANSPORTS,13F,03/31/2021,25.88
9174,EPIZYME INC,EPZM,N/A,72296.0,630000.0,0.000154299,0.0023,-731872.0,-91.009839,REDUCTION,0.0710280,HEALTH CARE,13F,03/31/2021,11.6
9175,VIRTUS TERRANOVA US QUALITY MOMENTUM ETF,JOET,N/A,23682.0,630000.0,0.000154299,0.0002,911.0,4.000703,ADDITION,NO DATA,FINANCE,13F,03/31/2021,26.1677
9176,COWEN INC CL A,COWN,PUT,17900.0,629000.0,0.000154054,N/A,17900.0,N/A,NEW,N/A,FINANCE,13F,03/31/2021,N/A
9177,NINE ENERGY SERVICE INC,NINE,CALL,273400.0,629000.0,0.000154054,0.0,219700.0,409.124767,ADDITION,N/A,ENERGY,13F,03/31/2021,N/A
9178,HEXO CORP,HEXO,PUT,97000.0,629000.0,0.000154054,0.0,52575.0,118.345526,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9179,CABOT CORP.,CBT,N/A,11977.0,628000.0,0.000153809,0.0002,-4607.0,-27.779788,REDUCTION,0.0211546,MATERIALS,13F,03/31/2021,44.88
9180,THE LONG-TERM CARE ETF,OLD,N/A,20153.0,628000.0,0.000153809,0.0001,6664.0,49.403217,ADDITION,NO DATA,FINANCE,13F,03/31/2021,27.6805
9181,VIVOPOWER INTERNATIONAL PLC,VVPR,CALL,62300.0,628000.0,0.000153809,N/A,62300.0,N/A,NEW,N/A,ENERGY,13F,03/31/2021,N/A
9182,WIDEOPENWEST INC,WOW,PUT,46200.0,628000.0,0.000153809,N/A,46200.0,N/A,NEW,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9183,FOCUS FINANCIAL PARTNERS INC,FOCS,PUT,15100.0,628000.0,0.000153809,0.0002,-3800.0,-20.10582,REDUCTION,N/A,FINANCE,13F,03/31/2021,N/A
9184,GRID DYNAMICS HOLDINGS ORD SHS CLASS A,GDYN,N/A,39425.0,628000.0,0.000153809,0.0002,-20320.0,-34.011214,REDUCTION,N/A, ,13F,03/31/2021,N/A
9185,GLOBAL X SOCIAL MEDIA ETF,SOCL,CALL,9400.0,627000.0,0.000153564,0.0001,5800.0,161.111111,ADDITION,NO DATA,FINANCE,13F,03/31/2021,N/A
9186,VICI PROPERTIES INC,VICI,CALL,22200.0,627000.0,0.000153564,0.0002,-8400.0,-27.45098,REDUCTION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9187,UNITY BIOTECHNOLOGY INC,UBX,N/A,104368.0,627000.0,0.000153564,0.0001,56437.0,117.746344,ADDITION,0.1908025,HEALTH CARE,13F,03/31/2021,6.6062
9188,REPAY HLDGS CORP CL A,RPAY,PUT,26700.0,627000.0,0.000153564,0.0001,13700.0,105.384615,ADDITION,N/A,FINANCE,13F,03/31/2021,N/A
9189,SFL CORPORATION LTD,SFL,CALL,78100.0,626000.0,0.00015332,N/A,78100.0,N/A,NEW,N/A,ENERGY,13F,03/31/2021,N/A
9190,BGC PARTNERS INC,BGCP,CALL,129600.0,626000.0,0.00015332,0.0001,74600.0,135.636364,ADDITION,N/A,FINANCE,13F,03/31/2021,N/A
9191,INVS REAL ESTATE TRUST,CSR,CALL,9200.0,626000.0,0.00015332,0.0001,4600.0,100.0,ADDITION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9192,FIDELITY SMALL-MID FACTOR ETF,FSMD,N/A,19240.0,626000.0,0.00015332,0.0005,-48846.0,-71.741621,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,28.69
9193,INVESCO KBW BANK ETF,KBWB,PUT,10100.0,625000.0,0.000153075,N/A,10100.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9194,VERASTEM INC,VSTM,N/A,253168.0,625000.0,0.000153075,0.0001,69122.0,37.556915,ADDITION,0.1474773,HEALTH CARE,13F,03/31/2021,1.7285
9195,AMPLIFY CWP ENHANCED DIVIDEND INCOME ETF,DIVO,N/A,18155.0,625000.0,0.000153075,N/A,18155.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,34.45
9196,DIVER HEALTHCARE TR COMMON SHARES OF BEN,DHC,N/A,130463.0,624000.0,0.00015283,0.0,117769.0,927.753269,ADDITION,0.0547546,REAL ESTATE,13F,03/31/2021,4.6681
9197,BROOKFIELD PROPERTY PARTNERS L.P.,BPY,CALL,35100.0,624000.0,0.00015283,0.0002,-10400.0,-22.857143,REDUCTION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9198,DIREXION DAILY CSI CHINA INTERNET INDEX BULL 2X SHARES,CWEB,CALL,11100.0,624000.0,0.00015283,0.0001,5000.0,81.967213,ADDITION,NO DATA,FINANCE,13F,03/31/2021,N/A
9199,AIR TRANSPORT SERVICES GROUP INC,ATSG,CALL,21300.0,623000.0,0.000152585,0.0004,-24400.0,-53.391685,REDUCTION,N/A,TRANSPORTS,13F,03/31/2021,N/A
9200,SPERO THERAPEUTICS INC,SPRO,PUT,42300.0,623000.0,0.000152585,0.0003,-21900.0,-34.11215,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9201,BETTERWARE DE MEXICO SA DE CV ORD SHS,BWMX,N/A,16073.0,623000.0,0.000152585,N/A,16073.0,N/A,NEW,N/A, ,13F,03/31/2021,N/A
9202,VIAVI SOLUTIONS INC,VIAV,PUT,39600.0,622000.0,0.00015234,0.0001,18400.0,86.792453,ADDITION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9203,ASTRONICS CORP.,ATRO,CALL,34500.0,622000.0,0.00015234,0.0001,14800.0,75.126904,ADDITION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9204,UNITED STATES 12-MONTH OIL FUND LP,USL,PUT,29700.0,622000.0,0.00015234,0.0001,14500.0,95.394737,ADDITION,NO DATA,ENERGY,13F,03/31/2021,N/A
9205,ETRACS ALERIAN MLP INFRASTRUCTURE INDEX ETN SERIES B DUE 4/2/2040,MLPB,N/A,43982.0,622000.0,0.00015234,0.0001,3297.0,8.103724,ADDITION,NO DATA,FINANCE,13F,03/31/2021,9.7091
9206,RIVERFRONT DYNAMIC UNCONSTRAINED INCOME ETF,RFUN,N/A,24226.0,622000.0,0.00015234,0.0002,-1209.0,-4.753293,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,25.28
9207,METROPOLITAN BANK HOLDING CORP,MCB,N/A,12342.0,622000.0,0.00015234,N/A,12342.0,N/A,NEW,0.1478978,FINANCE,13F,03/31/2021,50.36
9208,GLOBAL X TARGETINCOME PLUS 2 ETF,TFLT,N/A,26717.0,622000.0,0.00015234,N/A,26717.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,23.29
9209,HELIX ENERGY SOLUTIONS GROUP INC.,HLX,N/A,122995.0,621000.0,0.000152095,0.0003,-147500.0,-54.529659,REDUCTION,0.0816078,ENERGY,13F,03/31/2021,3.48
9210,CALAVO GROWERS INC,CVGW,CALL,8000.0,621000.0,0.000152095,0.0001,1700.0,26.984127,ADDITION,N/A,CONSUMER STAPLES,13F,03/31/2021,N/A
9211,INVESCO FTSE INTL LOW BETA EQUAL WEIGHT,IDLB,N/A,20761.0,621000.0,0.000152095,0.0002,-585.0,-2.74056,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,22.22
9212,ISHARES ESG AWARE CONSERVATIVE ALLOCATION ETF,EAOK,N/A,23063.0,621000.0,0.000152095,0.0001,13488.0,140.866841,ADDITION,NO DATA,FINANCE,13F,03/31/2021,26.5451
9213,BOTTOMLINE TECHNOLOGIES INC,EPAY,PUT,13700.0,620000.0,0.00015185,0.0002,1500.0,12.295082,ADDITION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9214,UNIVERSAL ELECTRONICS INC.,UEIC,N/A,11286.0,620000.0,0.00015185,0.0005,-24363.0,-68.341328,REDUCTION,0.0817319,CONSUMER DISCRETIONARY,13F,03/31/2021,48.34
9215,AMERIS BANCORP,ABCB,N/A,11813.0,620000.0,0.00015185,0.0001,686.0,6.165184,ADDITION,0.0169681,FINANCE,13F,03/31/2021,25.3354
9216,IMPINJ INC,PI,PUT,10900.0,620000.0,0.00015185,0.0003,-14600.0,-57.254902,REDUCTION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9217,SERVICE PROPERTIES TRUST,SVC,PUT,52200.0,619000.0,0.000151605,0.0001,6700.0,14.725275,ADDITION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9218,HARROW HEALTH INC,HROW,PUT,91700.0,619000.0,0.000151605,N/A,91700.0,N/A,NEW,N/A,HEALTH CARE,13F,03/31/2021,N/A
9219,DECIPHERA PHARMACEUTICALS INC,DCPH,PUT,13800.0,619000.0,0.000151605,0.0003,-3600.0,-20.689655,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9220,BRP GROUP  INC.,BRP,CALL,22700.0,619000.0,0.000151605,N/A,22700.0,N/A,NEW,N/A,FINANCE,13F,03/31/2021,N/A
9221,WISDOMTREE INDIA EARNINGS FUND,EPI,CALL,19600.0,618000.0,0.00015136,0.0003,-13500.0,-40.785498,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,N/A
9222,DIREXION DAILY HEALTHCARE BULL 3X SHARES,CURE,PUT,7400.0,618000.0,0.00015136,N/A,7400.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9223,CHICOS FAS INC,CHS,PUT,186400.0,617000.0,0.000151115,0.0,106700.0,133.877039,ADDITION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9224,PERFICIENT INC.,PRFT,CALL,10500.0,617000.0,0.000151115,0.0002,-5600.0,-34.782609,REDUCTION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9225,ENERSIS AMERICAS SA ADR,ENIA,CALL,72700.0,617000.0,0.000151115,N/A,72700.0,N/A,NEW,N/A,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2021,N/A
9226,PROSPECT CAPITAL CORP,PSEC,CALL,80300.0,616000.0,0.00015087,0.0,51100.0,175.0,ADDITION,NO DATA,FINANCE,13F,03/31/2021,N/A
9227,URSTADT BIDDLE PROPERTIES  INC. CLASS A,UBA,PUT,37000.0,616000.0,0.00015087,N/A,37000.0,N/A,NEW,N/A,REAL ESTATE,13F,03/31/2021,N/A
9228,CYTOKINETICS INC,CYTK,PUT,26500.0,616000.0,0.00015087,0.0003,-29900.0,-53.014184,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9229,ALPS SECTOR DIVIDEND DOGS ETF,SDOG,N/A,11965.0,616000.0,0.00015087,0.0003,-13792.0,-53.546609,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,36.57
9230,TRUESHARES TECHNOLOGY AI AND DEEP LEARNI,LRNZ,N/A,15171.0,616000.0,0.00015087,0.0001,10129.0,200.892503,ADDITION,NO DATA,FINANCE,13F,03/31/2021,40.1739
9231,LIFE STORAGE INC,LSI,CALL,7150.0,615000.0,0.000150625,0.0003,-7550.0,-51.360544,REDUCTION,N/A,REAL ESTATE,13F,03/31/2021,N/A
9232,ENDO INTERNATIONAL PLC,ENDP,N/A,82969.0,615000.0,0.000150625,N/A,82969.0,N/A,NEW,0.0359951,HEALTH CARE,13F,03/31/2021,7.41
9233,CTI BIOPHARMA CORP,CTIC,N/A,211206.0,615000.0,0.000150625,0.0,189165.0,858.241459,ADDITION,0.2754119,HEALTH CARE,13F,03/31/2021,2.9424
9234,INTERCORP FINANCIAL SERVICES INC,IFS,N/A,20560.0,615000.0,0.000150625,0.0001,4887.0,31.181012,ADDITION,0.0178089,FINANCE,13F,03/31/2021,31.7676
9235,DR. REDDYS LABORATORIES LTD ADR,RDY,PUT,10000.0,614000.0,0.00015038,0.0002,-1500.0,-13.043478,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9236,VIRTUS REAVES UTILITIES ETF,UTES,N/A,14815.0,614000.0,0.00015038,0.0002,-1008.0,-6.370473,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,36.3
9237,SCION TECH GROWTH I EQUITY WARRANT EXP 1,SCOAW,N/A,706113.0,614000.0,0.00015038,N/A,706113.0,N/A,NEW,3.6840678, ,13F,03/31/2021,0.92
9238,VANGUARD LONG-TERM GOVERNMENT BOND ETF,VGLT,CALL,7400.0,613000.0,0.000150136,N/A,7400.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9239,RELIANT BANCORP INC,RBNC,N/A,21363.0,613000.0,0.000150136,N/A,21363.0,N/A,NEW,0.1303580,INDUSTRIALS,13F,03/31/2021,28.72
9240,AQUA METALS INC,AQMS,N/A,151540.0,613000.0,0.000150136,N/A,151540.0,N/A,NEW,0.2257086,INDUSTRIALS,13F,03/31/2021,4.05
9241,CLEARFIELD INC.,CLFD,CALL,20300.0,612000.0,0.000149891,0.0002,-10100.0,-33.223684,REDUCTION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9242,VERMILLION ENERGY  INC.,VET,CALL,84000.0,612000.0,0.000149891,0.0,50300.0,149.25816,ADDITION,N/A,ENERGY,13F,03/31/2021,N/A
9243,CAPITAL CITY BANK GROUP  INC.,CCBG,N/A,23475.0,611000.0,0.000149646,0.0002,-2443.0,-9.425882,REDUCTION,0.1393122,FINANCE,13F,03/31/2021,24.95
9244,FLEXSHARES GLOBAL UPSTREAM NATURAL RESOURCES INDEX FUND,GUNR,N/A,16882.0,611000.0,0.000149646,0.0004,-35576.0,-67.818064,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,32.54
9245,OPTION CARE HEALTH INC. (BIOSCRIP),OPCH,N/A,34358.0,610000.0,0.000149401,0.0003,-32235.0,-48.405989,REDUCTION,0.0191075,HEALTH CARE,13F,03/31/2021,N/A
9246,ENGLOBAL CORP,ENG,PUT,134900.0,610000.0,0.000149401,0.0,85600.0,173.630832,ADDITION,N/A,ENERGY,13F,03/31/2021,N/A
9247,GLOBAL X SUPERDIVIDEND ETF,SDIV,PUT,43900.0,610000.0,0.000149401,0.0001,19400.0,79.183673,ADDITION,NO DATA,FINANCE,13F,03/31/2021,N/A
9248,VANECK VECTORS CHINA GROWTH LEADERS ETF,GLCN,N/A,13606.0,610000.0,0.000149401,0.0002,-698.0,-4.879754,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,40.42
9249,NEWS INC. CLASS A,NWSA,CALL,24000.0,610000.0,0.000149401,0.0001,9600.0,66.666667,ADDITION,N/A,COMMUNICATIONS,13F,03/31/2021,N/A
9250,QUALIGEN THERAPEUTICS INC,QLGN,N/A,226046.0,610000.0,0.000149401,0.0,180118.0,392.174708,ADDITION,0.9802130,HEALTH CARE,13F,03/31/2021,36.3019
9251,WHOLE EARTH BRANDS ORD SHS CLASS A,FREE,N/A,46736.0,610000.0,0.000149401,0.0003,-68383.0,-59.40201,REDUCTION,N/A, ,13F,03/31/2021,N/A
9252,APOGEE ENTERPRISES  INC.,APOG,N/A,14903.0,609000.0,0.000149156,0.0002,-12427.0,-45.470179,REDUCTION,0.0573023,INDUSTRIALS,13F,03/31/2021,26.06
9253,BERKSHIRE HILLS BANCORP INC,BHLB,N/A,27244.0,609000.0,0.000149156,0.0003,-40014.0,-59.493294,REDUCTION,0.0533823,FINANCE,13F,03/31/2021,13.95
9254,ROMEO POWER INC,RMO,N/A,73131.0,609000.0,0.000149156,0.0001,52896.0,261.408451,ADDITION,0.3179609,FINANCE,13F,03/31/2021,12.248
9255,STAR BULK CARRIERS CORP,SBLK,PUT,41400.0,608000.0,0.000148911,0.0001,19200.0,86.486486,ADDITION,N/A,TRANSPORTS,13F,03/31/2021,N/A
9256,ESSENT GROUP LTD,ESNT,CALL,12800.0,608000.0,0.000148911,0.0002,-6400.0,-33.333333,REDUCTION,N/A,FINANCE,13F,03/31/2021,N/A
9257,PACER LUNT MID CAP MULTI-FACTOR ALTERNATOR ETF,PAMC,N/A,17341.0,608000.0,0.000148911,N/A,17341.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,35.067
9258,MONMOUTH REAL ESTATE INVESTMENT CORP,MNR,N/A,34326.0,607000.0,0.000148666,N/A,34326.0,N/A,NEW,0.0349194,REAL ESTATE,13F,03/31/2021,17.69
9259,INVESCO S&P SMALLCAP ENERGY ETF,PSCE,N/A,96259.0,607000.0,0.000148666,0.0001,31010.0,47.525633,ADDITION,NO DATA,FINANCE,13F,03/31/2021,4.3036
9260,RESIDEO TECHNOLOGIES INC,REZI,PUT,21500.0,607000.0,0.000148666,0.0001,-2704.0,-11.171707,REDUCTION,N/A,INDUSTRIALS,13F,03/31/2021,N/A
9261,APEX TECHNOLOGY ACQUISITION CORP,APXT,N/A,54776.0,607000.0,0.000148666,0.0001,34758.0,173.63373,ADDITION,0.1529629,FINANCE,13F,03/31/2021,12.5162
9262,VANGUARD RUSSELL 2000 ETF,VTWO,PUT,6800.0,606000.0,0.000148421,N/A,6800.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9263,NUSHARES ESG SMALL-CAP ETF,NUSC,N/A,14088.0,606000.0,0.000148421,N/A,14088.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,43.03
9264,CRA INTERNATIONAL INC.,CRAI,N/A,8115.0,605000.0,0.000148176,0.0002,-5401.0,-39.960047,REDUCTION,0.1061418,INDUSTRIALS,13F,03/31/2021,47.96
9265,PROSHARES ULTRASHORT RUSSELL2000,TWM,N/A,40921.0,605000.0,0.000148176,0.0,37568.5,1120.611484,ADDITION,NO DATA,FINANCE,13F,03/31/2021,36.212
9266,MATRIX SERVICE CO,MTRX,N/A,46107.0,604000.0,0.000147931,0.0002,-14155.0,-23.489098,REDUCTION,0.1739216,ENERGY,13F,03/31/2021,12.08
9267,EAGLE BULK SHIPPING INC,EGLE,N/A,16711.0,604000.0,0.000147931,N/A,16711.0,N/A,NEW,0.1343026,TRANSPORTS,13F,03/31/2021,36.12
9268,SPDR S&P GLOBAL DIVIDEND ETF,WDIV,N/A,9136.0,604000.0,0.000147931,0.0005,-22284.0,-70.922979,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,53.15
9269,EVOLUS INC,EOLS,N/A,46474.0,604000.0,0.000147931,0.0,28115.0,153.140149,ADDITION,0.1062668,HEALTH CARE,13F,03/31/2021,9.3833
9270,INNOVATOR RUSSELL 2000 POWER BUFFER ETF - OCTOBER,KOCT,N/A,22807.0,604000.0,0.000147931,0.0001,11110.0,94.981619,ADDITION,NO DATA,FINANCE,13F,03/31/2021,26.2077
9271,MAXIM INTEGRATED PRODUCTS INC,MXIM,CALL,6600.0,603000.0,0.000147686,N/A,6600.0,N/A,NEW,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9272,ONCOCYTE CORP,OCX,N/A,116221.0,603000.0,0.000147686,0.0,60877.0,109.99747,ADDITION,0.1307115,HEALTH CARE,13F,03/31/2021,3.8376
9273,GRANITE POINT MORTGAGE TRUST INC,GPMT,PUT,50400.0,603000.0,0.000147686,0.0002,-18800.0,-27.16763,REDUCTION,N/A,FINANCE,13F,03/31/2021,N/A
9274,DOLBY LABORATORIES,DLB,PUT,6100.0,602000.0,0.000147441,0.0001,3700.0,154.166667,ADDITION,N/A,INFORMATION TECHNOLOGY,13F,03/31/2021,N/A
9275,ISHARES RUSSELL MIDCAP GROWTH ETF,IWP,CALL,5900.0,602000.0,0.000147441,N/A,5900.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9276,P.T. TELEKOMUNIKASI INDONESIA ADR,TLK,N/A,25449.0,602000.0,0.000147441,0.0002,-12251.0,-32.496021,REDUCTION,0.0025690,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2021,17.37
9277,OGE ENERGY CORP. (OKLAHOMA GAS & ELECTRIC),OGE,CALL,18600.0,602000.0,0.000147441,0.0001,5900.0,46.456693,ADDITION,N/A,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2021,N/A
9278,OTONOMY INC,OTIC,CALL,235900.0,602000.0,0.000147441,0.0001,204300.0,646.518987,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9279,PLAYA HOTELS & RESORTS NV,PLYA,PUT,82400.0,602000.0,0.000147441,0.0001,38900.0,89.425287,ADDITION,N/A,CONSUMER DISCRETIONARY,13F,03/31/2021,N/A
9280,ONESPAWORLD HOLDINGS,OSW,CALL,56500.0,602000.0,0.000147441,0.0001,24000.0,73.846154,ADDITION,N/A,FINANCE,13F,03/31/2021,N/A
9281,GLOBAL X AUTONOMOUS & ELECTRIC VEHICLES ETF,DRIV,PUT,22700.0,602000.0,0.000147441,N/A,22700.0,N/A,NEW,NO DATA,FINANCE,13F,03/31/2021,N/A
9282,MERIDIAN BIOSCIENCE INC,VIVO,CALL,22900.0,601000.0,0.000147197,0.0002,-11000.0,-32.448378,REDUCTION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9283,ISHARES  AGENCY BOND ETF,AGZ,N/A,5106.0,601000.0,0.000147197,0.0018,-53436.0,-91.278057,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,119.55
9284,DIREXION DAILY RUSSIA BULL 2X SHARES ETF,RUSL,CALL,25400.0,601000.0,0.000147197,0.0001,9100.0,55.828221,ADDITION,NO DATA,FINANCE,13F,03/31/2021,N/A
9285,ZYNERBA PHARMACEUTICALS INC,ZYNE,CALL,129300.0,601000.0,0.000147197,0.0001,37000.0,40.086674,ADDITION,N/A,HEALTH CARE,13F,03/31/2021,N/A
9286,VICTORYSHARES US SMALL CAP HIGH DIV VOLA,CSB,N/A,10192.0,601000.0,0.000147197,0.0004,-22300.0,-68.632279,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,49.96
9287,ESTABLISHMENT LABS HOLDINGS INC,ESTA,N/A,9617.0,601000.0,0.000147197,0.0001,-4871.0,-33.620928,REDUCTION,0.0408416,HEALTH CARE,13F,03/31/2021,37.64
9288,PEMBINA PIPELINE CORP,PBA,N/A,20793.0,600000.0,0.000146952,0.0006,-72616.0,-77.739832,REDUCTION,0.0037809,ENERGY,13F,03/31/2021,22.16
9289,INVESCO S&P 500 HIGH DIVIDEND LOW VOLATI,SPHD,PUT,14000.0,600000.0,0.000146952,0.0001,500.0,3.703704,ADDITION,NO DATA,FINANCE,13F,03/31/2021,N/A
9290,ALPS DISRUPTIVE TECHNOLOGIES ETF,DTEC,N/A,13348.0,600000.0,0.000146952,0.0001,1118.0,9.141455,ADDITION,NO DATA,FINANCE,13F,03/31/2021,27.9712
9291,PACER TRNPTM ETF,PTEU,N/A,25778.0,599000.0,0.000146707,0.0003,-29378.0,-53.263471,REDUCTION,NO DATA,FINANCE,13F,03/31/2021,22.21
9292,BANC OF CALIFORNIA INC,BANC,PUT,33100.0,598000.0,0.000146462,0.0001,19600.0,145.185185,ADDITION,N/A,FINANCE,13F,03/31/2021,N/A
9293,OWENS-IL INC,OI,PUT,40500.0,597000.0,0.000146217,0.0001,18900.0,87.5,ADDITION,N/A,MATERIALS,13F,03/31/2021,N/A
